date,indeks,price,volume
22.06.2021,tgebase,389.62,101425.20
23.06.2021,tgebase,404.82,116994.50
24.06.2021,tgebase,410.84,110023.60
25.06.2021,tgebase,397.35,114876.30
26.06.2021,tgebase,362.78,114813.10
27.06.2021,tgebase,317.99,84418.50
28.06.2021,tgebase,390.97,102487.50
29.06.2021,tgebase,400.54,110724.70
30.06.2021,tgebase,392.94,109020.00
01.07.2021,tgebase,381.03,103030.80
02.07.2021,tgebase,400.89,105488.20
03.07.2021,tgebase,378.09,113767.30
04.07.2021,tgebase,359.14,94826.30
05.07.2021,tgebase,419.19,93142.00
06.07.2021,tgebase,397.37,106188.80
07.07.2021,tgebase,406.64,101057.20
08.07.2021,tgebase,416.93,104712.80
09.07.2021,tgebase,389.83,95109.00
10.07.2021,tgebase,362.93,101534.60
11.07.2021,tgebase,339.51,88197.40
12.07.2021,tgebase,391.03,94217.60
13.07.2021,tgebase,393.34,108585.50
14.07.2021,tgebase,389.63,103449.30
15.07.2021,tgebase,399.49,110257.40
16.07.2021,tgebase,400.61,105548.00
17.07.2021,tgebase,349.57,99124.50
18.07.2021,tgebase,294.03,84182.90
19.07.2021,tgebase,378.91,85492.40
20.07.2021,tgebase,391.03,99433.10
21.07.2021,tgebase,389.37,96050.20
22.07.2021,tgebase,391.17,100489.10
23.07.2021,tgebase,391.22,93052.00
24.07.2021,tgebase,358.84,95390.40
25.07.2021,tgebase,300.92,82094.30
26.07.2021,tgebase,373.03,101918.40
27.07.2021,tgebase,381.93,92960.90
28.07.2021,tgebase,384.31,102479.90
29.07.2021,tgebase,363.76,80488.40
30.07.2021,tgebase,347.89,86119.80
31.07.2021,tgebase,317.77,81022.00
01.08.2021,tgebase,292.27,77921.80
02.08.2021,tgebase,347.55,80725.80
03.08.2021,tgebase,407.96,91894.40
04.08.2021,tgebase,423.92,98103.70
05.08.2021,tgebase,387.55,99024.60
06.08.2021,tgebase,359.71,84987.20
07.08.2021,tgebase,317.54,86819.90
08.08.2021,tgebase,278.19,87565.50
09.08.2021,tgebase,366.13,75237.90
10.08.2021,tgebase,384.43,85876.10
11.08.2021,tgebase,396.66,90162.50
12.08.2021,tgebase,399.87,98697.90
13.08.2021,tgebase,394.79,94748.90
14.08.2021,tgebase,341.06,87677.00
15.08.2021,tgebase,304.81,76619.30
16.08.2021,tgebase,364.39,76531.50
17.08.2021,tgebase,337.35,94756.40
18.08.2021,tgebase,349.16,99747.40
19.08.2021,tgebase,385.43,111725.70
20.08.2021,tgebase,415.16,99902.70
21.08.2021,tgebase,395.94,109949.70
22.08.2021,tgebase,339.12,67514.20
23.08.2021,tgebase,384.69,89474.80
24.08.2021,tgebase,400.96,95450.90
25.08.2021,tgebase,395.06,91020.80
26.08.2021,tgebase,404.33,81883.80
27.08.2021,tgebase,424.72,81258.00
28.08.2021,tgebase,395.97,86484.60
29.08.2021,tgebase,361.73,69679.50
30.08.2021,tgebase,417.45,79005.70
31.08.2021,tgebase,416.97,122592.50
01.09.2021,tgebase,427.73,111430.70
02.09.2021,tgebase,445.07,107806.30
03.09.2021,tgebase,423.74,94991.70
04.09.2021,tgebase,440.57,116767.00
05.09.2021,tgebase,402.25,117129.60
06.09.2021,tgebase,434.78,92287.10
07.09.2021,tgebase,440.73,101915.10
08.09.2021,tgebase,431.10,95499.40
09.09.2021,tgebase,425.32,95867.60
10.09.2021,tgebase,451.41,88224.00
11.09.2021,tgebase,449.77,87314.90
12.09.2021,tgebase,444.57,98859.60
13.09.2021,tgebase,499.45,92844.20
14.09.2021,tgebase,541.57,105331.20
15.09.2021,tgebase,468.77,121464.90
16.09.2021,tgebase,502.01,103571.10
17.09.2021,tgebase,517.09,98797.90
18.09.2021,tgebase,508.55,118780.00
19.09.2021,tgebase,441.87,103182.60
20.09.2021,tgebase,490.04,87081.00
21.09.2021,tgebase,494.53,113705.20
22.09.2021,tgebase,505.32,100598.50
23.09.2021,tgebase,411.46,98687.90
24.09.2021,tgebase,380.54,118530.60
25.09.2021,tgebase,458.23,151545.80
26.09.2021,tgebase,476.56,140928.10
27.09.2021,tgebase,454.92,94114.70
28.09.2021,tgebase,536.97,98961.20
29.09.2021,tgebase,489.30,111893.10
30.09.2021,tgebase,503.13,82019.40
01.10.2021,tgebase,457.44,66088.80
02.10.2021,tgebase,431.07,85368.40
03.10.2021,tgebase,290.52,95974.60
04.10.2021,tgebase,483.45,75888.60
05.10.2021,tgebase,484.92,112396.10
06.10.2021,tgebase,550.17,71539.10
07.10.2021,tgebase,644.87,72000.40
08.10.2021,tgebase,609.43,85567.80
09.10.2021,tgebase,537.05,96945.60
10.10.2021,tgebase,432.79,77847.80
11.10.2021,tgebase,536.73,71206.70
12.10.2021,tgebase,572.28,74260.70
13.10.2021,tgebase,641.67,80537.80
14.10.2021,tgebase,609.68,74663.70
15.10.2021,tgebase,418.62,79741.00
16.10.2021,tgebase,448.34,92604.10
17.10.2021,tgebase,432.81,89466.40
18.10.2021,tgebase,551.47,79382.50
19.10.2021,tgebase,516.01,78894.80
20.10.2021,tgebase,349.71,89154.60
21.10.2021,tgebase,337.84,95790.80
22.10.2021,tgebase,328.79,109073.10
23.10.2021,tgebase,433.71,117682.60
24.10.2021,tgebase,423.69,73585.70
25.10.2021,tgebase,472.83,76365.00
26.10.2021,tgebase,540.63,76305.70
27.10.2021,tgebase,520.80,72262.70
28.10.2021,tgebase,557.37,76270.80
29.10.2021,tgebase,514.64,64804.80
30.10.2021,tgebase,426.46,79609.50
31.10.2021,tgebase,331.35,82824.50
01.11.2021,tgebase,304.49,88587.20
02.11.2021,tgebase,525.22,73809.80
03.11.2021,tgebase,551.46,71484.20
04.11.2021,tgebase,461.45,86836.70
05.11.2021,tgebase,392.33,94845.40
06.11.2021,tgebase,345.78,91518.80
07.11.2021,tgebase,226.67,107838.90
08.11.2021,tgebase,512.62,76500.30
09.11.2021,tgebase,569.18,74429.60
10.11.2021,tgebase,548.06,85666.30
11.11.2021,tgebase,557.29,94921.50
12.11.2021,tgebase,582.81,73036.00
13.11.2021,tgebase,608.84,79403.70
14.11.2021,tgebase,542.26,79449.30
15.11.2021,tgebase,569.86,76667.60
16.11.2021,tgebase,629.27,92382.60
17.11.2021,tgebase,576.10,81903.90
18.11.2021,tgebase,471.93,91313.20
19.11.2021,tgebase,412.82,108729.90
20.11.2021,tgebase,422.13,100006.40
21.11.2021,tgebase,511.34,92181.10
22.11.2021,tgebase,659.82,92449.90
23.11.2021,tgebase,657.48,92913.70
24.11.2021,tgebase,745.43,93584.00
25.11.2021,tgebase,631.20,82602.60
26.11.2021,tgebase,719.44,107726.30
27.11.2021,tgebase,717.08,105335.90
28.11.2021,tgebase,740.83,107985.70
29.11.2021,tgebase,604.92,98155.70
30.11.2021,tgebase,547.98,78207.30
01.12.2021,tgebase,608.36,72211.10
02.12.2021,tgebase,588.82,115326.80
03.12.2021,tgebase,621.23,76182.30
04.12.2021,tgebase,887.64,100185.80
05.12.2021,tgebase,662.99,71504.60
06.12.2021,tgebase,1089.52,98082.80
07.12.2021,tgebase,1084.61,92025.10
08.12.2021,tgebase,718.75,76001.80
09.12.2021,tgebase,1031.23,87786.90
10.12.2021,tgebase,1110.28,91824.90
11.12.2021,tgebase,1150.88,114817.70
12.12.2021,tgebase,899.59,80811.10
13.12.2021,tgebase,1316.50,97393.10
14.12.2021,tgebase,1283.99,89090.20
15.12.2021,tgebase,1006.90,83716.10
16.12.2021,tgebase,713.12,77919.80
17.12.2021,tgebase,728.72,73694.80
18.12.2021,tgebase,758.37,84538.80
19.12.2021,tgebase,366.49,104601.00
20.12.2021,tgebase,737.79,85161.30
21.12.2021,tgebase,1436.71,96722.90
22.12.2021,tgebase,1641.90,106960.50
23.12.2021,tgebase,1015.93,82434.80
24.12.2021,tgebase,505.46,120616.90
25.12.2021,tgebase,460.70,120013.10
26.12.2021,tgebase,637.03,127708.50
27.12.2021,tgebase,513.16,80351.60
28.12.2021,tgebase,436.54,85841.40
29.12.2021,tgebase,678.04,74934.80
30.12.2021,tgebase,521.70,68505.90
31.12.2021,tgebase,337.37,103103.90
01.01.2022,tgebase,372.32,94898.70
02.01.2022,tgebase,362.38,81233.30
03.01.2022,tgebase,419.05,79586.00
04.01.2022,tgebase,734.85,86040.10
05.01.2022,tgebase,525.46,82178.50
06.01.2022,tgebase,650.69,117616.70
07.01.2022,tgebase,608.24,74970.30
08.01.2022,tgebase,779.33,99464.60
09.01.2022,tgebase,604.82,68725.50
10.01.2022,tgebase,1154.55,93201.60
11.01.2022,tgebase,1233.01,100794.70
12.01.2022,tgebase,1055.11,92879.80
13.01.2022,tgebase,531.13,105117.00
14.01.2022,tgebase,498.38,94716.80
15.01.2022,tgebase,864.49,94237.60
16.01.2022,tgebase,447.19,73121.10
17.01.2022,tgebase,451.86,107045.70
18.01.2022,tgebase,836.44,87595.40
19.01.2022,tgebase,567.62,84741.30
20.01.2022,tgebase,455.24,109997.40
21.01.2022,tgebase,473.30,97588.60
22.01.2022,tgebase,729.19,102969.40
23.01.2022,tgebase,714.54,80024.00
24.01.2022,tgebase,884.65,81368.10
25.01.2022,tgebase,830.87,97024.20
26.01.2022,tgebase,763.74,85501.60
27.01.2022,tgebase,503.25,98192.40
28.01.2022,tgebase,506.16,96353.60
29.01.2022,tgebase,525.08,83215.80
30.01.2022,tgebase,355.80,126144.40
31.01.2022,tgebase,939.96,108936.50
01.02.2022,tgebase,704.29,81896.60
02.02.2022,tgebase,645.92,90825.70
03.02.2022,tgebase,853.58,105702.10
04.02.2022,tgebase,691.86,87527.90
05.02.2022,tgebase,691.86,87527.90
06.02.2022,tgebase,386.73,109646.30
07.02.2022,tgebase,490.68,94464.00
08.02.2022,tgebase,490.68,94464.00
09.02.2022,tgebase,579.58,81964.30
10.02.2022,tgebase,643.00,77270.90
11.02.2022,tgebase,622.73,68241.70
12.02.2022,tgebase,622.73,68241.70
13.02.2022,tgebase,377.40,90062.10
14.02.2022,tgebase,451.75,85089.40
15.02.2022,tgebase,451.75,85089.40
16.02.2022,tgebase,446.92,79627.00
17.02.2022,tgebase,387.29,102904.80
18.02.2022,tgebase,428.26,108836.50
19.02.2022,tgebase,360.34,107224.10
20.02.2022,tgebase,397.03,95582.00
21.02.2022,tgebase,399.80,116057.80
22.02.2022,tgebase,503.36,94153.10
23.02.2022,tgebase,505.00,103016.70
24.02.2022,tgebase,491.54,79964.00
25.02.2022,tgebase,477.12,85062.50
26.02.2022,tgebase,669.16,101972.40
27.02.2022,tgebase,536.72,65817.30
28.02.2022,tgebase,680.81,77025.70
01.03.2022,tgebase,710.06,92032.80
02.03.2022,tgebase,728.15,95427.90
03.03.2022,tgebase,714.15,94878.00
04.03.2022,tgebase,740.15,108840.60
05.03.2022,tgebase,785.58,120316.40
06.03.2022,tgebase,660.61,102562.40
07.03.2022,tgebase,662.78,90915.20
08.03.2022,tgebase,893.67,121869.90
09.03.2022,tgebase,841.66,111145.00
10.03.2022,tgebase,672.09,90952.50
11.03.2022,tgebase,584.40,79583.50
12.03.2022,tgebase,608.53,71517.60
13.03.2022,tgebase,465.39,69787.70
14.03.2022,tgebase,699.82,86850.80
15.03.2022,tgebase,892.74,114460.80
16.03.2022,tgebase,776.43,110988.80
17.03.2022,tgebase,631.64,97649.70
18.03.2022,tgebase,755.30,90936.10
19.03.2022,tgebase,647.57,85527.30
20.03.2022,tgebase,449.38,74244.70
21.03.2022,tgebase,655.02,76864.00
22.03.2022,tgebase,709.72,92524.60
23.03.2022,tgebase,687.91,94284.10
24.03.2022,tgebase,676.86,102847.70
25.03.2022,tgebase,629.63,92175.60
26.03.2022,tgebase,543.45,103561.30
27.03.2022,tgebase,483.30,71683.20
28.03.2022,tgebase,470.98,119864.00
29.03.2022,tgebase,688.85,82566.50
30.03.2022,tgebase,782.07,97626.60
31.03.2022,tgebase,590.55,90376.90
01.04.2022,tgebase,493.76,115840.00
02.04.2022,tgebase,542.86,139353.80
03.04.2022,tgebase,477.57,92311.70
04.04.2022,tgebase,417.74,107785.90
05.04.2022,tgebase,511.97,104832.40
06.04.2022,tgebase,543.40,91071.00
07.04.2022,tgebase,415.80,97284.70
08.04.2022,tgebase,452.05,113416.70
09.04.2022,tgebase,436.02,89854.10
10.04.2022,tgebase,292.99,105555.00
11.04.2022,tgebase,608.45,80241.00
12.04.2022,tgebase,682.15,99191.90
13.04.2022,tgebase,605.16,97571.70
14.04.2022,tgebase,707.40,90013.30
15.04.2022,tgebase,628.09,83692.40
16.04.2022,tgebase,516.59,98354.10
17.04.2022,tgebase,416.19,94638.90
18.04.2022,tgebase,465.17,91674.10
19.04.2022,tgebase,689.37,79867.50
20.04.2022,tgebase,653.33,81582.30
21.04.2022,tgebase,650.89,83421.40
22.04.2022,tgebase,565.59,77198.50
23.04.2022,tgebase,554.27,84624.90
24.04.2022,tgebase,454.50,81046.90
25.04.2022,tgebase,707.24,81633.00
26.04.2022,tgebase,741.25,105920.50
27.04.2022,tgebase,723.52,97703.90
28.04.2022,tgebase,758.05,96346.80
29.04.2022,tgebase,848.24,113537.20
30.04.2022,tgebase,749.16,70064.40
01.05.2022,tgebase,553.74,82043.10
02.05.2022,tgebase,567.45,74279.30
03.05.2022,tgebase,518.85,82484.60
04.05.2022,tgebase,664.44,73814.20
05.05.2022,tgebase,776.71,82504.00
06.05.2022,tgebase,790.50,85877.70
07.05.2022,tgebase,709.15,65697.80
08.05.2022,tgebase,583.29,76649.80
09.05.2022,tgebase,654.36,69221.00
10.05.2022,tgebase,607.77,79267.00
11.05.2022,tgebase,581.57,70867.60
12.05.2022,tgebase,499.11,101877.00
13.05.2022,tgebase,591.30,75806.70
14.05.2022,tgebase,563.02,100116.90
15.05.2022,tgebase,551.26,83193.40
16.05.2022,tgebase,754.34,77688.90
17.05.2022,tgebase,829.38,85672.80
18.05.2022,tgebase,804.20,97910.50
19.05.2022,tgebase,713.58,90221.60
20.05.2022,tgebase,683.91,84403.30
21.05.2022,tgebase,461.76,103264.00
22.05.2022,tgebase,620.01,110907.70
23.05.2022,tgebase,771.22,62926.80
24.05.2022,tgebase,737.70,90185.10
25.05.2022,tgebase,888.57,93368.80
26.05.2022,tgebase,508.27,97225.90
27.05.2022,tgebase,477.57,88235.60
28.05.2022,tgebase,467.61,90278.70
29.05.2022,tgebase,607.55,79652.50
30.05.2022,tgebase,836.85,74015.60
31.05.2022,tgebase,799.74,80951.50
01.06.2022,tgebase,855.81,86607.30
02.06.2022,tgebase,756.62,69381.90
03.06.2022,tgebase,794.73,80238.80
04.06.2022,tgebase,814.82,92245.50
05.06.2022,tgebase,599.72,69241.90
06.06.2022,tgebase,682.82,72503.20
07.06.2022,tgebase,934.81,97512.30
08.06.2022,tgebase,984.78,99757.60
09.06.2022,tgebase,921.76,81343.90
10.06.2022,tgebase,808.31,76642.10
11.06.2022,tgebase,688.37,70769.80
